CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
12643,18,1788,128,3041.6,169.0,10,11.88,6,0,0.0
15508,92,440,189,1000.3,10.9,78,0.48,6,0,0.0
16877,156,458,12,846.6,5.4,111,1.25,6,0,0.0
13994,148,932,3,2274.1,15.4,122,0.96,6,0,0.0
14723,258,671,10,1120.7,4.3,192,1.4,6,0,0.0
13104,20,504,3,1098.5,54.9,14,18.37,6,0,0.0
13138,63,473,22,962.4,15.3,31,5.61,6,0,0.0
17203,148,2846,35,3560.1,24.1,116,0.16,6,0,0.0
14434,12,368,21,1372.8,114.4,3,4.36,6,0,0.0
17236,105,474,12,916.1,8.7,88,3.34,6,0,0.0
16027,16,1147,91,934.6,58.4,11,13.87,6,0,0.0
16600,62,1145,4,813.5,13.1,50,5.43,6,0,0.0
17050,303,1576,96,3152.3,10.4,167,0.67,6,0,0.0
16327,316,2524,14,3789.7,12.0,141,1.12,6,0,0.0
14595,101,966,19,1720.8,17.0,93,2.9,6,0,0.0
17723,10,792,127,3276.4,327.6,4,9.44,6,0,0.0
14078,65,310,101,1049.4,16.1,46,4.2,6,0,0.0
14852,143,1747,58,2836.7,19.8,96,1.35,6,0,0.0
17227,47,741,18,939.3,20.0,28,7.57,6,0,0.0
12868,106,922,185,1594.5,15.0,71,1.76,6,0,0.0
13782,113,369,12,908.9,8.0,96,2.79,6,0,0.0
14503,163,1992,3,3533.1,21.7,112,1.07,6,0,0.0
13509,43,1105,8,964.7,22.4,26,6.5,6,0,0.0
16681,44,1407,72,1770.3,40.2,18,4.14,6,0,0.0
17086,94,1846,7,2030.0,21.6,74,0.59,6,0,0.0
15203,142,1753,25,1827.8,12.9,82,2.01,6,0,0.0
18139,153,5461,17,8236.7,53.8,34,0.0,6,0,0.0
17386,28,1902,7,2686.4,95.9,23,5.78,6,0,0.0
13728,63,458,36,1016.1,16.1,38,4.35,6,0,0.0
12388,100,1462,15,2780.7,27.8,57,3.12,6,0,0.0
14530,213,1395,25,2862.1,13.4,140,1.27,6,0,0.0
16500,11,123,4,400.9,36.4,8,32.4,6,0,0.0
18179,90,1360,9,1793.2,19.9,86,3.66,6,0,0.0
14432,375,2001,9,2238.5,6.0,254,0.21,6,0,0.0
12782,102,1056,4,1881.3,18.4,80,3.46,6,1,0.17
17912,39,182,310,294.7,7.6,35,1.39,6,1,0.17
15722,70,1018,35,2169.9,31.0,47,3.67,6,1,0.17
13860,77,589,1,1240.0,16.1,58,1.08,6,1,0.17
17593,214,3083,3,3908.1,18.3,190,1.63,6,1,0.17
15208,43,314,1,867.6,20.2,25,8.36,6,1,0.17
15809,43,251,35,399.2,9.3,31,6.31,6,1,0.17
17469,90,778,16,1843.1,20.5,61,2.1,6,1,0.17
14621,96,987,1,1765.8,18.4,80,3.74,6,1,0.17
17754,89,1683,0,1599.5,18.0,81,2.92,6,1,0.17
17302,80,571,14,1117.0,14.0,67,3.65,6,1,0.17
14290,103,913,11,2307.4,22.4,90,3.41,6,1,0.17
13141,136,1547,84,2385.8,17.5,113,1.7,6,1,0.17
13397,39,429,72,1539.2,39.5,28,6.95,6,1,0.17
13882,66,950,2,1131.3,17.1,54,0.89,6,1,0.17
15681,67,556,18,946.4,14.1,32,3.94,6,1,0.17
17054,84,802,28,1353.8,16.1,64,2.59,6,1,0.17
14257,107,1677,51,3087.3,28.9,89,2.5,6,1,0.17
13984,17,271,26,488.0,28.7,14,21.0,6,1,0.17
12601,24,239,189,479.6,20.0,20,6.09,6,1,0.17
15253,54,852,16,895.5,16.6,51,2.87,6,1,0.17
13495,52,814,7,1990.1,38.3,34,7.02,6,1,0.17
13636,63,574,36,936.6,14.9,56,3.97,6,1,0.17
13593,128,695,108,1965.1,15.4,77,1.79,6,1,0.17
16770,141,444,57,731.9,5.2,116,2.22,6,1,0.17
15434,59,638,8,997.5,16.9,40,3.28,6,1,0.17
14623,133,404,32,862.1,6.5,107,1.52,6,1,0.17
16086,39,508,59,1116.4,28.6,23,8.03,6,1,0.17
12670,89,1377,10,2734.2,30.7,57,2.5,6,1,0.17
12451,353,6430,10,8889.2,25.2,263,0.88,6,1,0.17
13884,60,297,7,781.3,13.0,45,4.66,6,1,0.17
17463,212,1081,16,1860.8,8.8,162,1.4,6,1,0.17
16628,119,1202,29,2183.0,18.3,79,1.72,6,1,0.17
15898,85,565,1,1379.6,16.2,70,4.35,6,1,0.17
13213,92,1357,56,1518.4,16.5,82,1.54,6,1,0.17
14146,245,1886,8,2949.6,12.0,183,1.42,6,1,0.17
15400,13,360,92,666.7,51.3,10,15.42,6,1,0.17
18221,65,789,22,1033.3,15.9,59,2.91,6,1,0.17
15594,104,982,15,1767.5,17.0,85,2.11,6,1,0.17
13523,177,1745,33,3755.4,21.2,157,1.89,6,1,0.17
14748,91,1193,29,1318.8,14.5,89,3.76,6,1,0.17
16992,95,857,10,1601.9,16.9,85,3.15,6,1,0.17
17838,130,1337,26,2222.0,17.1,94,2.66,6,1,0.17
12383,93,1497,184,1599.7,17.2,81,1.79,6,1,0.17
12775,62,846,17,1246.2,20.1,46,4.77,6,1,0.17
14745,70,1020,112,1167.2,16.7,46,2.46,6,1,0.17
15117,80,1947,14,1550.1,19.4,63,2.51,6,1,0.17
13632,146,1030,24,2114.7,14.5,121,1.5,6,1,0.17
17085,188,783,123,1550.8,8.2,116,1.27,6,1,0.17
14235,78,1925,10,3066.4,39.3,64,3.21,6,1,0.17
18231,123,788,192,2027.1,16.5,104,0.77,6,1,0.17
16809,150,651,23,912.7,6.1,79,1.59,6,1,0.17
13451,433,2120,26,2838.2,6.6,314,0.71,6,1,0.17
14511,70,764,11,1255.8,17.9,52,1.75,6,1,0.17
14719,236,1024,1,1571.9,6.7,177,1.04,6,1,0.17
17874,45,205,185,652.3,14.5,35,1.57,6,1,0.17
12576,88,952,35,1292.0,14.7,71,3.07,6,1,0.17
16618,96,1356,31,2618.0,27.3,78,3.05,6,1,0.17
12520,150,1414,79,2294.5,15.3,120,1.3,6,1,0.17
16566,19,361,15,614.0,32.3,14,15.28,6,1,0.17
13092,26,271,70,459.8,17.7,19,11.48,6,1,0.17
15380,37,374,8,1682.4,45.5,22,9.86,6,1,0.17
18161,81,810,10,1612.8,19.9,49,3.82,6,1,0.17
17609,232,690,40,1090.0,4.7,198,1.23,6,1,0.17
15998,507,2028,36,3074.4,6.1,373,0.64,6,1,0.17
15081,35,188,22,487.3,13.9,26,10.06,6,1,0.17
17873,44,986,80,1624.8,36.9,23,6.79,6,1,0.17
13995,87,867,15,1383.5,15.9,55,2.66,6,1,0.17
17856,16,825,1,1378.8,86.2,11,18.53,6,2,0.33
12693,37,242,120,687.0,18.6,34,5.44,6,2,0.33
13925,44,321,36,604.0,13.7,27,2.26,6,2,0.33
12359,251,1599,7,6183.0,24.6,214,1.28,6,2,0.33
15814,74,1247,3,1842.7,24.9,64,0.6,6,2,0.33
12840,115,1499,143,2701.7,23.5,66,0.7,6,2,0.33
17722,120,1572,96,2380.6,19.8,112,2.25,6,2,0.33
16094,67,633,11,1041.8,15.5,48,4.91,6,2,0.33
17147,85,878,22,1679.6,19.8,70,3.43,6,2,0.33
14049,491,3665,16,5475.8,11.2,350,0.61,6,2,0.33
15745,63,402,8,1056.1,16.8,55,3.63,6,2,0.33
12484,342,2154,35,3880.3,11.3,254,0.87,6,2,0.33
14829,44,426,29,659.6,15.0,39,7.93,6,2,0.33
17527,48,459,53,882.7,18.4,44,3.43,6,2,0.33
14121,159,1994,3,2702.0,17.0,146,0.34,6,2,0.33
12668,164,1560,7,3113.2,19.0,114,2.13,6,2,0.33
15027,37,563,30,1051.9,28.4,30,5.69,6,2,0.33
17180,126,664,56,762.0,6.0,90,2.06,6,2,0.33
12463,83,751,46,1165.6,14.0,65,2.33,6,2,0.33
15532,257,500,25,1491.0,5.8,204,1.29,6,2,0.33
17671,61,659,15,1284.1,21.1,40,5.78,6,2,0.33
15674,132,1063,73,1718.8,13.0,86,1.37,6,2,0.33
14565,126,1529,95,2923.8,23.2,110,2.11,6,2,0.33
17994,82,471,121,626.1,7.6,63,2.07,6,2,0.33
12722,56,559,85,886.3,15.8,49,1.13,6,2,0.33
16341,84,1388,24,1959.4,23.3,60,2.1,6,2,0.33
17633,72,630,31,1242.3,17.3,60,4.58,6,2,0.33
13320,109,1056,70,1475.2,13.5,77,1.31,6,2,0.33
17700,144,1247,16,2501.0,17.4,116,2.43,6,2,0.33
14342,23,338,21,608.7,26.5,18,8.45,6,2,0.33
15834,268,946,70,2063.9,7.7,240,1.12,6,2,0.33
15841,49,914,64,1194.1,24.4,35,5.65,6,2,0.33
12610,107,1018,22,1706.0,15.9,84,0.95,6,2,0.33
15621,18,463,4,1158.8,64.4,11,0.94,6,2,0.33
16493,62,1113,72,1329.7,21.4,40,4.18,6,2,0.33
14141,46,337,2,879.0,19.1,28,2.22,6,2,0.33
15065,157,1349,37,3123.4,19.9,147,1.61,6,2,0.33
17702,77,1306,30,1698.5,22.1,60,4.37,6,2,0.33
18178,99,979,113,1573.4,15.9,80,2.53,6,2,0.33
15215,43,211,44,616.0,14.3,35,6.43,6,3,0.5
15620,103,875,50,1520.1,14.8,91,3.0,6,3,0.5
17048,48,474,115,864.3,18.0,41,4.55,6,3,0.5
15643,36,242,179,647.4,18.0,31,2.91,6,3,0.5
15122,87,788,85,1612.1,18.5,65,2.44,6,3,0.5
14475,46,422,71,791.1,17.2,35,5.11,6,3,0.5
14359,58,363,19,882.6,15.2,44,1.14,6,3,0.5
15100,6,58,330,635.1,105.9,1,8.2,6,3,0.5
13282,40,289,18,1047.8,26.2,30,5.13,6,3,0.5
13310,77,575,8,1083.6,14.1,65,4.13,6,3,0.5
13802,66,2281,138,3906.3,59.2,57,3.38,6,3,0.5
18183,44,362,218,600.5,13.6,36,1.28,6,4,0.67
16348,220,797,32,1410.4,6.4,155,0.94,7,0,0.0
16434,107,760,29,1511.8,14.1,88,2.51,7,0,0.0
17685,127,1907,16,3155.8,24.8,88,2.8,7,0,0.0
13232,201,771,12,1327.8,6.6,146,1.14,7,0,0.0
17288,139,1199,9,1414.7,10.2,117,2.51,7,0,0.0
12433,420,11071,0,13375.9,31.8,219,0.88,7,0,0.0
16455,99,988,63,1841.2,18.6,69,3.12,7,0,0.0
16466,146,785,33,1596.0,10.9,103,1.77,7,0,0.0
17396,26,2004,39,7312.8,281.3,23,13.28,7,0,0.0
16107,31,1176,17,3204.2,103.4,16,5.4,7,0,0.0
12599,55,948,29,888.6,16.2,31,5.04,7,0,0.0
13758,117,1844,11,3190.6,27.3,104,3.09,7,0,0.0
14178,312,1463,8,1569.0,5.0,188,0.55,7,0,0.0
13804,135,1462,30,2588.4,19.2,124,1.93,7,0,0.0
14408,106,1610,10,2599.0,24.5,60,2.39,7,0,0.0
13685,39,5056,2,3119.4,80.0,29,1.45,7,0,0.0
14704,390,1035,19,1461.6,3.7,286,0.41,7,0,0.0
13953,20,2724,7,3515.7,175.8,8,18.05,7,0,0.0
16880,174,746,30,1491.4,8.6,121,0.9,7,0,0.0
17133,27,2730,15,4892.2,181.2,13,9.54,7,0,0.0
13538,25,175,43,1280.8,51.2,10,11.25,7,0,0.0
12562,161,1757,8,3385.7,21.0,98,1.17,7,0,0.0
16744,234,789,11,1284.3,5.5,197,0.68,7,0,0.0
12347,182,2458,2,4310.0,23.7,103,2.0,7,0,0.0
15453,279,837,1,1371.8,4.9,169,0.65,7,0,0.0
15105,100,1205,18,2286.3,22.9,89,1.16,7,0,0.0
15987,128,1533,12,1432.8,11.2,110,2.79,7,0,0.0
17412,66,738,2,1258.1,19.1,48,5.63,7,0,0.0
17669,68,1916,42,3406.7,50.1,45,3.03,7,0,0.0
15572,212,1213,4,2533.4,12.0,166,1.28,7,0,0.0
17135,52,1224,16,1139.7,21.9,34,6.94,7,0,0.0
17287,120,551,26,1041.4,8.7,86,2.89,7,0,0.0
16929,77,929,3,1295.4,16.8,51,1.95,7,0,0.0
15727,299,3041,16,5112.9,17.1,211,1.14,7,0,0.0
13437,167,1283,14,3408.1,20.4,143,1.04,7,0,0.0
17191,235,1156,28,2079.2,8.8,162,1.44,7,0,0.0
13536,178,2126,1,3444.4,19.4,91,0.4,7,0,0.0
12766,306,3627,3,6457.6,21.1,204,1.18,7,0,0.0
12726,116,3126,28,2398.5,20.7,55,2.83,7,0,0.0
17937,43,1754,8,4301.2,100.0,19,8.38,7,0,0.0
18094,70,2518,81,3017.3,43.1,39,3.01,7,0,0.0
14004,170,2662,43,4570.0,26.9,101,1.44,7,0,0.0
16477,145,1403,63,2484.3,17.1,110,2.12,7,0,0.0
14541,99,538,58,1303.4,13.2,69,2.62,7,0,0.0
17596,265,4376,23,2806.7,10.6,168,1.3,7,0,0.0
14653,233,944,1,1916.7,8.2,153,1.44,7,0,0.0
17686,286,2478,7,5739.5,20.1,205,1.03,7,0,0.0
16531,76,903,22,1239.6,16.3,67,4.47,7,0,0.0
14466,72,1006,29,2272.4,31.6,35,4.8,7,0,0.0
16987,128,401,3,1616.8,12.6,74,1.57,7,0,0.0
13340,133,5722,45,10647.7,80.1,127,1.74,7,0,0.0
16556,207,1890,66,3313.8,16.0,144,1.41,7,0,0.0
16266,61,398,73,861.9,14.1,44,2.17,7,0,0.0
16098,67,613,87,2005.6,29.9,34,4.27,7,0,0.0
16419,51,427,112,946.0,18.5,36,3.94,7,1,0.14
13650,98,918,16,1809.3,18.5,79,2.57,7,1,0.14
14976,70,224,57,744.1,10.6,44,3.88,7,1,0.14
14210,103,759,91,1900.9,18.5,66,2.72,7,1,0.14
17682,119,1365,10,2459.3,20.7,48,3.01,7,1,0.14
16918,130,708,49,1043.3,8.0,97,2.06,7,1,0.14
16725,143,284,302,748.2,5.2,107,0.47,7,1,0.14
13381,173,2027,21,3626.8,21.0,77,1.6,7,1,0.14
17107,419,4526,32,10362.5,24.7,269,0.58,7,1,0.14
15299,8,2942,67,3901.0,487.6,7,43.29,7,1,0.14
14883,54,789,18,756.6,14.0,39,3.58,7,1,0.14
17673,217,1449,1,1583.5,7.3,117,1.47,7,1,0.14
13991,83,992,12,846.5,10.2,57,1.57,7,1,0.14
16143,118,917,3,2419.8,20.5,75,3.1,7,1,0.14
16949,61,790,3,1161.3,19.0,57,5.17,7,1,0.14
13520,88,1629,58,2967.7,33.7,48,3.56,7,1,0.14
17426,272,3082,4,5022.3,18.5,179,1.02,7,1,0.14
17284,293,1360,60,1636.6,5.6,229,0.94,7,1,0.14
17214,102,271,60,974.1,9.6,79,2.93,7,1,0.14
16841,117,2234,36,1774.6,15.2,101,2.14,7,1,0.14
13246,138,1537,18,1896.3,13.7,110,2.27,7,1,0.14
15491,153,1617,95,3066.6,20.0,106,0.91,7,1,0.14
18272,166,2020,2,3014.4,18.2,98,1.46,7,1,0.14
16173,86,559,15,1388.0,16.1,69,0.94,7,1,0.14
13975,328,1672,31,2428.2,7.4,238,0.74,7,1,0.14
14315,104,1010,21,2457.0,23.6,64,2.35,7,1,0.14
15038,128,182,43,645.8,5.0,105,2.55,7,1,0.14
17519,81,1228,17,1828.6,22.6,58,4.35,7,1,0.14
14487,140,707,26,1146.9,8.2,111,2.44,7,1,0.14
18177,74,704,31,1313.6,17.8,53,3.04,7,1,0.14
12721,158,1939,31,2359.0,14.9,133,2.11,7,1,0.14
17007,53,587,50,877.4,16.6,50,5.87,7,1,0.14
13717,103,1958,32,1432.3,13.9,92,2.57,7,1,0.14
15220,115,1341,51,1749.6,15.2,108,1.97,7,1,0.14
15996,128,378,88,1016.7,7.9,103,2.18,7,1,0.14
14507,97,582,23,1352.9,13.9,79,2.6,7,1,0.14
14948,64,661,23,1066.6,16.7,56,3.06,7,1,0.14
17027,150,410,78,835.9,5.6,110,1.58,7,1,0.14
14409,55,1158,71,1908.2,34.7,40,5.46,7,1,0.14
14404,101,819,33,1409.7,14.0,70,3.33,7,1,0.14
13456,64,755,17,1722.8,26.9,42,2.97,7,1,0.14
13590,88,1834,11,1971.1,22.4,69,3.33,7,1,0.14
18097,107,1661,7,2657.5,24.8,66,3.25,7,1,0.14
16871,139,1250,22,2761.5,19.9,131,1.79,7,1,0.14
14215,109,1354,11,1777.9,16.3,98,3.28,7,1,0.14
16633,152,1136,17,2863.2,18.8,114,1.42,7,1,0.14
14209,88,688,10,2067.1,23.5,55,3.66,7,1,0.14
16170,124,1730,50,1835.8,14.8,104,1.57,7,1,0.14
16184,46,560,64,1155.5,25.1,26,3.22,7,1,0.14
15240,83,1361,44,1685.6,20.3,61,3.95,7,2,0.29
13658,112,1009,9,2421.5,21.6,91,1.73,7,2,0.29
14665,117,500,60,1258.4,10.8,63,2.14,7,2,0.29
15179,95,1907,18,2186.2,23.0,91,3.65,7,2,0.29
13941,47,2307,21,4912.4,104.5,24,7.54,7,2,0.29
14214,70,748,30,1000.2,14.3,64,3.52,7,2,0.29
13118,82,389,19,1125.0,13.7,68,3.3,7,2,0.29
15493,290,544,32,1916.0,6.6,176,0.82,7,2,0.29
13026,42,1587,1,943.8,22.5,33,6.61,7,2,0.29
14064,79,1334,29,1168.9,14.8,59,3.12,7,2,0.29
13627,93,1242,59,1586.8,17.1,83,3.21,7,2,0.29
16735,119,1513,78,2216.1,18.6,88,2.14,7,2,0.29
13499,45,1358,17,1147.0,25.5,31,5.66,7,2,0.29
16892,98,210,1,470.8,4.8,87,3.31,7,2,0.29
13623,82,282,30,696.2,8.5,77,3.27,7,2,0.29
14226,72,1289,28,2184.2,30.3,64,3.35,7,2,0.29
15426,283,645,19,1386.6,4.9,222,1.24,7,2,0.29
14428,141,420,7,1209.4,8.6,108,2.24,7,2,0.29
15106,102,1144,17,1407.7,13.8,90,2.47,7,2,0.29
18171,56,477,58,1208.5,21.6,43,4.96,7,2,0.29
14493,121,1268,7,2344.7,19.4,94,1.21,7,2,0.29
16321,16,78,72,230.7,14.4,7,16.67,7,2,0.29
16283,167,1220,5,1529.8,9.2,116,1.2,7,2,0.29
13410,28,465,8,968.8,34.6,14,10.37,7,2,0.29
16306,39,459,213,591.4,15.2,33,4.0,7,2,0.29
17126,249,777,152,974.4,3.9,188,0.85,7,2,0.29
17813,355,739,14,1641.8,4.6,297,0.16,7,2,0.29
14047,34,377,8,1290.0,37.9,22,10.97,7,2,0.29
16042,74,733,22,1127.6,15.2,68,4.77,7,2,0.29
15505,99,2348,52,3497.1,35.3,90,1.03,7,2,0.29
18069,458,1291,26,1991.1,4.3,333,0.65,7,2,0.29
12674,86,1096,11,1796.3,20.9,51,2.28,7,3,0.43
15810,112,737,78,1145.4,10.2,66,1.95,7,3,0.43
14198,44,280,4,663.5,15.1,35,5.37,7,3,0.43
17337,524,1215,151,1893.6,3.6,419,0.3,7,3,0.43
14626,126,1387,8,2757.1,21.9,108,1.78,7,3,0.43
15110,39,241,23,973.2,25.0,17,7.68,7,3,0.43
16463,85,1135,21,1383.7,16.3,74,2.15,7,3,0.43
15128,109,1323,60,1417.5,13.0,74,1.45,7,3,0.43
12997,67,648,22,1197.9,17.9,45,4.42,7,3,0.43
15535,75,121,173,426.4,5.7,55,2.57,7,3,0.43
15625,64,1053,103,1385.3,21.6,42,2.05,7,3,0.43
14443,98,931,53,1400.9,14.3,86,3.25,7,3,0.43
15706,59,305,59,1001.8,17.0,50,0.93,7,3,0.43
13134,105,1044,72,1740.6,16.6,94,1.59,7,3,0.43
17096,52,332,9,992.7,19.1,46,4.9,7,3,0.43
14910,35,221,2,389.9,11.1,25,1.47,7,3,0.43
14175,164,1461,51,3108.1,19.0,139,1.69,7,4,0.57
12409,114,5543,78,11056.9,97.0,91,0.9,7,4,0.57
16554,74,311,3,641.5,8.7,52,4.47,7,4,0.57
13662,57,528,85,862.6,15.1,50,3.05,7,4,0.57
14267,66,461,150,1279.1,19.4,25,1.65,7,4,0.57
17894,188,394,71,1101.1,5.9,123,1.56,8,0,0.0
15134,70,851,14,1357.4,19.4,43,3.22,8,0,0.0
17228,208,1532,15,1906.1,9.2,140,1.71,8,0,0.0
14730,462,1078,1,1897.6,4.1,317,0.59,8,0,0.0
12910,75,1692,23,3075.0,41.0,48,2.93,8,0,0.0
15214,110,1254,1,1661.4,15.1,109,2.18,8,0,0.0
15860,139,437,40,965.2,6.9,105,2.34,8,0,0.0
18116,368,817,67,1395.3,3.8,228,0.8,8,0,0.0
14364,69,1967,108,3717.3,53.9,61,1.46,8,0,0.0
12704,81,991,7,1740.8,21.5,63,1.97,8,0,0.0
17372,250,745,40,1333.0,5.3,214,1.28,8,0,0.0
12963,95,881,8,1856.6,19.5,75,3.76,8,0,0.0
15410,122,1200,84,3450.8,28.3,48,1.43,8,0,0.0
16910,542,880,4,1506.4,2.8,316,0.16,8,0,0.0
14262,143,1645,8,2618.2,18.3,87,1.61,8,0,0.0
13117,75,921,21,980.6,13.1,65,4.7,8,0,0.0
17365,460,4692,12,4733.1,10.3,275,0.69,8,0,0.0
14030,241,1477,18,2356.7,9.8,209,1.44,8,0,0.0
12524,136,3669,9,3945.7,29.0,112,2.38,8,0,0.0
12939,47,4876,64,11581.8,246.4,21,5.83,8,0,0.0
17758,403,2053,19,3407.8,8.5,309,0.57,8,0,0.0
14344,71,477,127,889.9,12.5,56,3.4,8,0,0.0
15981,97,1866,24,3408.5,35.1,53,2.96,8,0,0.0
14472,265,1135,103,1852.7,7.0,153,0.94,8,0,0.0
16115,277,991,9,1655.8,6.0,167,1.01,8,0,0.0
12464,22,95,10,957.0,43.5,5,14.1,8,0,0.0
15910,266,1013,0,1228.9,4.6,215,1.18,8,0,0.0
13137,685,2201,10,3597.4,5.3,343,0.43,8,0,0.0
16218,90,2077,29,3054.9,33.9,56,3.83,8,1,0.13
14107,124,1788,51,2688.5,21.7,61,2.51,8,1,0.13
12935,130,1852,2,2156.4,16.6,80,2.43,8,1,0.13
17164,145,1500,32,2466.4,17.0,92,1.65,8,1,0.13
16332,152,789,28,1572.8,10.3,125,1.8,8,1,0.13
13225,34,3352,3,6083.0,178.9,23,10.76,8,1,0.13
16983,144,1322,12,1894.8,13.2,112,2.48,8,1,0.13
15903,75,2409,9,5126.3,68.4,46,3.8,8,1,0.13
16905,200,1380,5,3020.7,15.1,117,1.83,8,1,0.13
13527,217,1660,33,2212.8,10.2,152,1.35,8,1,0.13
12826,94,1054,2,1468.1,15.6,58,3.85,8,1,0.13
15260,78,861,100,1780.8,22.8,62,3.49,8,1,0.13
17655,93,956,10,2571.7,27.7,66,3.82,8,1,0.13
14854,130,1810,78,2730.1,21.0,110,1.5,8,1,0.13
17090,62,902,4,1972.6,31.8,45,5.69,8,1,0.13
15140,81,1567,52,2350.0,29.0,74,2.61,8,1,0.13
12598,127,1916,9,2776.5,21.9,82,2.16,8,1,0.13
13743,42,1775,2,1340.1,31.9,8,6.15,8,1,0.13
16791,315,752,29,1677.5,5.3,217,0.96,8,1,0.13
17988,39,42,11,191.2,4.9,37,8.26,8,1,0.13
16743,192,1998,29,2166.9,11.3,89,1.71,8,1,0.13
16242,293,1968,8,3574.9,12.2,184,0.91,8,1,0.13
17739,48,856,11,2786.0,58.0,29,7.36,8,1,0.13
12727,132,2032,10,3415.6,25.9,107,2.34,8,1,0.13
13139,174,2418,16,5055.8,29.1,132,1.39,8,1,0.13
17591,158,999,73,2192.7,13.9,81,1.85,8,1,0.13
15974,177,2256,39,3429.6,19.4,141,1.39,8,1,0.13
15906,151,538,19,1521.8,10.1,114,1.55,8,1,0.13
15752,405,1953,39,2615.3,6.5,235,0.81,8,1,0.13
17449,277,1113,2,2500.2,9.0,177,1.28,8,1,0.13
12352,84,463,36,1265.4,15.1,57,3.11,8,1,0.13
14739,60,3745,2,3847.3,64.1,46,6.12,8,1,0.13
17819,49,1027,71,3661.1,74.7,36,6.17,8,1,0.13
15379,196,2293,169,3631.9,18.5,145,0.94,8,1,0.13
13549,52,457,25,916.1,17.6,37,4.2,8,1,0.13
14414,98,2509,91,1485.1,15.2,79,2.72,8,1,0.13
16719,197,1172,14,1752.5,8.9,107,1.78,8,1,0.13
15370,95,828,40,2360.6,24.8,65,3.07,8,1,0.13
12948,117,1065,16,2048.7,17.5,81,2.12,8,1,0.13
13110,146,384,31,1452.9,10.0,109,1.91,8,1,0.13
15365,150,759,25,1549.2,10.3,65,1.93,8,1,0.13
15443,373,1620,1,3165.6,8.5,235,0.85,8,1,0.13
17562,64,813,14,1107.4,17.3,48,2.48,8,1,0.13
18245,177,1781,7,2507.6,14.2,155,1.97,8,1,0.13
14639,175,1428,52,2952.3,16.9,138,1.76,8,2,0.25
12856,314,1073,7,2153.5,6.9,155,0.17,8,2,0.25
14676,44,2498,31,2543.2,57.8,30,6.19,8,2,0.25
12919,52,668,8,1301.4,25.0,34,3.12,8,2,0.25
14898,112,989,23,1194.1,10.7,87,3.12,8,2,0.25
17460,37,176,78,452.6,12.2,18,8.06,8,2,0.25
16790,94,868,3,1499.7,16.0,87,0.34,8,2,0.25
13198,228,2639,10,3371.5,14.8,199,1.53,8,2,0.25
14834,69,723,17,1686.0,24.4,42,3.21,8,2,0.25
15107,18,162,311,260.0,14.4,12,3.41,8,2,0.25
14766,137,1323,8,2423.1,17.7,111,2.65,8,2,0.25
15864,24,1044,22,1769.8,73.7,16,12.7,8,2,0.25
16979,91,860,3,1809.1,19.9,64,3.22,8,2,0.25
17602,555,4095,2,5000.1,9.0,334,0.57,8,2,0.25
17183,76,1264,7,3286.9,43.2,42,1.25,8,2,0.25
15755,147,1392,1,2311.6,15.7,126,1.99,8,2,0.25
18260,139,1466,172,2580.2,18.6,86,1.32,8,2,0.25
13477,81,1018,37,1441.5,17.8,57,3.14,8,2,0.25
14640,112,823,15,2024.4,18.1,87,1.87,8,2,0.25
17109,120,572,29,865.9,7.2,107,1.68,8,2,0.25
17867,70,219,30,583.5,8.3,62,3.71,8,2,0.25
15382,304,3979,14,5907.5,19.4,192,0.92,8,2,0.25
12528,89,734,9,1634.3,18.4,49,3.42,8,2,0.25
16360,639,2070,4,3329.5,5.2,362,0.12,8,2,0.25
12951,64,498,8,1039.2,16.2,53,5.05,8,2,0.25
14102,63,746,5,1060.3,16.8,35,0.6,8,3,0.38
12656,125,1684,17,3550.7,28.4,88,1.78,8,3,0.38
12408,108,1382,32,2587.6,24.0,80,2.1,8,3,0.38
15881,32,199,312,438.2,13.7,26,1.65,8,3,0.38
12909,96,1270,39,2128.8,22.2,78,2.21,8,3,0.38
13715,107,554,281,1052.0,9.8,89,0.85,8,3,0.38
15658,56,232,190,958.9,17.1,40,3.27,8,3,0.38
14407,74,1399,107,2091.0,28.3,65,2.27,8,3,0.38
12749,228,1409,3,3793.0,16.6,158,0.91,8,3,0.38
14232,118,1937,31,2043.9,17.3,81,1.95,8,3,0.38
13481,112,1127,45,1776.8,15.9,98,2.86,8,3,0.38
15785,87,1594,29,2303.8,26.5,58,3.06,8,3,0.38
14842,158,1146,35,2456.8,15.5,128,1.72,8,4,0.5
14113,40,635,3,1377.9,34.4,26,8.95,8,4,0.5
13735,207,1081,24,2764.5,13.4,161,1.01,8,4,0.5
17526,23,257,1,706.7,30.7,17,16.41,8,4,0.5
13505,223,2442,67,3522.9,15.8,181,0.73,8,4,0.5
17828,78,631,8,1075.0,13.8,53,2.25,8,4,0.5
18008,30,1581,70,2116.2,70.5,24,8.48,9,0,0.0
12594,114,1772,37,3208.2,28.1,49,2.49,9,0,0.0
12664,28,1188,8,4391.9,156.9,9,11.48,9,0,0.0
16365,51,504,17,1540.4,30.2,45,6.9,9,0,0.0
17848,51,398,81,901.2,17.7,41,5.46,9,0,0.0
17940,17,9322,49,2152.2,126.6,5,15.56,9,0,0.0
14524,196,668,31,1841.7,9.4,160,1.67,9,0,0.0
13842,205,1765,58,3381.3,16.5,154,1.49,9,0,0.0
